datetime,temperature,dewpoint,rain,snowfall,surface_pressure,cloudcover_total,cloudcover_low,cloudcover_mid,cloudcover_high,windspeed_10m,winddirection_10m,shortwave_radiation,direct_solar_radiation,diffuse_radiation,latitude,longitude,data_block_id
2022-06-25 00:00:00,16.2,13.6,0.0,0.0,1014.6,10,0,0,33,1.1111111111111112,355,0.0,0.0,0.0,59.4,24.7,298.0
2022-06-25 01:00:00,15.2,13.4,0.0,0.0,1014.7,5,0,0,18,1.5,318,0.0,0.0,0.0,59.4,24.7,298.0
2022-06-25 02:00:00,14.4,13.1,0.0,0.0,1014.3,3,0,0,11,1.6111111111111112,292,0.0,0.0,0.0,59.4,24.7,298.0
2022-06-25 03:00:00,13.5,12.7,0.0,0.0,1015.0,0,0,0,0,1.7222222222222223,263,0.0,0.0,0.0,59.4,24.7,298.0
2022-06-25 04:00:00,13.2,12.5,0.0,0.0,1015.0,39,43,0,0,1.5833333333333333,252,11.0,3.0,8.0,59.4,24.7,298.0
2022-06-25 05:00:00,14.5,13.3,0.0,0.0,1015.6,37,41,0,0,1.4166666666666667,262,70.0,38.0,32.0,59.4,24.7,298.0
2022-06-25 06:00:00,17.7,14.2,0.0,0.0,1015.9,37,41,0,0,1.0,270,168.0,114.0,54.0,59.4,24.7,298.0
2022-06-25 07:00:00,20.2,13.1,0.0,0.0,1015.9,0,0,0,0,0.6944444444444444,278,288.0,217.0,71.0,59.4,24.7,298.0
2022-06-25 08:00:00,22.1,12.2,0.0,0.0,1016.5,0,0,0,1,0.5,307,415.0,332.0,83.0,59.4,24.7,298.0
2022-06-25 09:00:00,23.0,12.1,0.0,0.0,1016.4,1,0,0,3,0.6388888888888888,18,540.0,448.0,92.0,59.4,24.7,298.0
2022-06-25 10:00:00,24.2,11.5,0.0,0.0,1016.3,0,0,0,0,1.0555555555555556,41,647.0,548.0,99.0,59.4,24.7,298.0
2022-06-25 11:00:00,25.2,11.3,0.0,0.0,1016.6,0,0,0,0,1.2777777777777777,45,729.0,625.0,104.0,59.4,24.7,299.0
2022-06-25 12:00:00,26.0,11.2,0.0,0.0,1016.6,1,1,0,0,1.7777777777777777,52,778.0,672.0,106.0,59.4,24.7,299.0
2022-06-25 13:00:00,26.7,11.1,0.0,0.0,1016.4,0,0,0,0,1.5555555555555556,45,792.0,683.0,109.0,59.4,24.7,299.0
2022-06-25 14:00:00,27.2,11.1,0.0,0.0,1016.2,0,0,0,0,1.2777777777777777,45,769.0,661.0,108.0,59.4,24.7,299.0
2022-06-25 15:00:00,27.5,11.2,0.0,0.0,1016.1,0,0,0,0,1.1388888888888888,45,712.0,610.0,102.0,59.4,24.7,299.0
2022-06-25 16:00:00,27.6,11.2,0.0,0.0,1015.9,0,0,0,0,1.1944444444444444,48,625.0,528.0,97.0,59.4,24.7,299.0
2022-06-25 17:00:00,27.4,11.2,0.0,0.0,1015.7,0,0,0,0,1.3611111111111112,54,514.0,425.0,89.0,59.4,24.7,299.0
2022-06-25 18:00:00,27.0,11.2,0.0,0.0,1015.5,0,0,0,0,1.8333333333333333,61,389.0,310.0,79.0,59.4,24.7,299.0
2022-06-25 19:00:00,26.0,11.6,0.0,0.0,1015.7,0,0,0,0,2.138888888888889,62,262.0,195.0,67.0,59.4,24.7,299.0
2022-06-25 20:00:00,24.7,12.1,0.0,0.0,1015.7,0,0,0,0,1.9444444444444444,55,145.0,95.0,50.0,59.4,24.7,299.0
2022-06-25 21:00:00,23.1,13.0,0.0,0.0,1015.9,0,0,0,0,1.9166666666666667,43,53.0,27.0,26.0,59.4,24.7,299.0
2022-06-25 22:00:00,21.5,13.0,0.0,0.0,1016.2,0,0,0,0,1.9166666666666667,28,5.0,1.0,4.0,59.4,24.7,299.0
2022-06-25 23:00:00,20.4,13.2,0.0,0.0,1016.4,0,0,0,0,1.8611111111111112,16,0.0,0.0,0.0,59.4,24.7,299.0
2022-06-26 00:00:00,19.6,13.5,0.0,0.0,1016.8,0,0,0,0,2.111111111111111,8,0.0,0.0,0.0,59.4,24.7,299.0
2022-06-26 01:00:00,19.1,13.8,0.0,0.0,1016.9,0,0,0,0,2.2222222222222223,355,0.0,0.0,0.0,59.4,24.7,299.0
2022-06-26 02:00:00,18.7,14.3,0.0,0.0,1017.0,0,0,0,0,2.055555555555556,346,0.0,0.0,0.0,59.4,24.7,299.0
2022-06-26 03:00:00,18.3,14.8,0.0,0.0,1017.3,0,0,0,0,1.7777777777777777,333,0.0,0.0,0.0,59.4,24.7,299.0
2022-06-26 04:00:00,18.0,15.2,0.0,0.0,1017.6,1,1,0,0,1.7222222222222223,324,10.0,3.0,7.0,59.4,24.7,299.0
2022-06-26 05:00:00,18.7,15.8,0.0,0.0,1017.6,2,2,0,0,2.055555555555556,321,66.0,35.0,31.0,59.4,24.7,299.0
2022-06-26 06:00:00,21.0,16.3,0.0,0.0,1017.6,1,1,0,0,1.6666666666666667,327,154.0,102.0,52.0,59.4,24.7,299.0
2022-06-26 07:00:00,23.5,16.5,0.0,0.0,1017.9,6,5,2,0,1.1111111111111112,333,271.0,198.0,73.0,59.4,24.7,299.0
2022-06-26 08:00:00,25.6,16.3,0.0,0.0,1018.1,2,2,1,0,1.0277777777777777,349,374.0,264.0,110.0,59.4,24.7,299.0
2022-06-26 09:00:00,27.0,16.3,0.0,0.0,1017.9,4,4,1,0,1.1111111111111112,350,513.0,411.0,102.0,59.4,24.7,299.0
2022-06-26 10:00:00,28.2,16.0,0.0,0.0,1018.2,2,1,2,0,0.8611111111111112,339,632.0,535.0,97.0,59.4,24.7,299.0
2022-06-26 11:00:00,28.8,15.9,0.0,0.0,1017.9,0,0,0,0,0.4166666666666667,315,653.0,545.0,108.0,59.4,24.7,300.0
2022-06-26 12:00:00,29.3,15.6,0.0,0.0,1017.7,14,4,18,0,0.9166666666666666,84,720.0,614.0,106.0,59.4,24.7,300.0
2022-06-26 13:00:00,29.5,15.4,0.0,0.0,1017.8,28,0,46,0,0.8055555555555556,90,668.0,516.0,152.0,59.4,24.7,300.0
2022-06-26 14:00:00,29.6,15.3,0.0,0.0,1017.4,32,2,51,0,1.0277777777777777,101,620.0,483.0,137.0,59.4,24.7,300.0
2022-06-26 15:00:00,29.7,15.1,0.0,0.0,1017.4,30,8,38,0,1.3055555555555556,99,617.0,502.0,115.0,59.4,24.7,300.0
2022-06-26 16:00:00,28.9,15.2,0.0,0.0,1017.5,43,15,49,0,1.1666666666666667,110,371.0,262.0,109.0,59.4,24.7,300.0
2022-06-26 17:00:00,28.6,15.2,0.0,0.0,1017.6,30,9,36,0,1.0,96,360.0,231.0,129.0,59.4,24.7,300.0
2022-06-26 18:00:00,28.1,15.4,0.0,0.0,1017.1,28,12,29,0,0.7222222222222222,56,256.0,168.0,88.0,59.4,24.7,300.0
2022-06-26 19:00:00,27.7,15.7,0.0,0.0,1016.9,22,9,24,0,0.3611111111111111,34,197.0,127.0,70.0,59.4,24.7,300.0
2022-06-26 20:00:00,26.7,16.9,0.0,0.0,1016.9,14,5,15,0,0.3055555555555556,360,132.0,84.0,48.0,59.4,24.7,300.0
2022-06-26 21:00:00,26.3,15.6,0.0,0.0,1016.8,9,2,12,0,0.5,323,49.0,22.0,27.0,59.4,24.7,300.0
2022-06-26 22:00:00,25.1,15.9,0.0,0.0,1017.5,4,0,7,0,0.8055555555555556,277,5.0,1.0,4.0,59.4,24.7,300.0
2022-06-26 23:00:00,24.2,16.1,0.0,0.0,1017.7,4,0,6,0,0.9444444444444444,252,0.0,0.0,0.0,59.4,24.7,300.0
2022-06-27 00:00:00,23.2,16.4,0.0,0.0,1017.7,2,0,3,0,0.8611111111111112,21,0.0,0.0,0.0,59.4,24.7,300.0
2022-06-27 01:00:00,22.7,16.5,0.0,0.0,1017.8,4,1,6,0,1.2222222222222223,9,0.0,0.0,0.0,59.4,24.7,300.0
2022-06-27 02:00:00,22.0,16.6,0.0,0.0,1017.8,4,2,4,0,1.5,4,0.0,0.0,0.0,59.4,24.7,300.0
2022-06-27 03:00:00,20.3,16.7,0.0,0.0,1018.2,9,5,8,0,1.805555555555556,354,0.0,0.0,0.0,59.4,24.7,300.0
2022-06-27 04:00:00,19.2,16.6,0.0,0.0,1018.3,14,6,14,0,1.5,352,10.0,3.0,7.0,59.4,24.7,300.0
2022-06-27 05:00:00,19.8,17.5,0.0,0.0,1018.5,16,8,14,0,1.9722222222222223,336,66.0,32.0,34.0,59.4,24.7,300.0
2022-06-27 06:00:00,22.1,18.6,0.0,0.0,1018.3,17,6,20,0,1.5277777777777777,328,151.0,94.0,57.0,59.4,24.7,300.0
2022-06-27 07:00:00,24.6,18.1,0.0,0.0,1018.3,14,7,13,0,1.5,340,248.0,159.0,89.0,59.4,24.7,300.0
2022-06-27 08:00:00,26.2,17.9,0.0,0.0,1018.2,10,0,17,0,1.5277777777777777,349,337.0,203.0,134.0,59.4,24.7,300.0
2022-06-27 09:00:00,27.2,17.6,0.0,0.0,1018.4,18,3,25,0,1.3055555555555556,351,450.0,304.0,146.0,59.4,24.7,300.0
2022-06-27 10:00:00,27.8,17.1,0.0,0.0,1018.7,37,2,58,0,0.9444444444444444,342,517.0,338.0,179.0,59.4,24.7,300.0
2022-06-27 11:00:00,28.1,16.6,0.1,0.0,1018.7,33,1,54,0,0.3055555555555556,288,558.0,360.0,198.0,59.4,24.7,301.0
2022-06-27 12:00:00,28.3,16.2,0.1,0.0,1018.9,38,1,61,0,0.6944444444444444,98,575.0,407.0,168.0,59.4,24.7,301.0
2022-06-27 13:00:00,28.7,15.9,0.0,0.0,1018.6,34,4,51,0,1.0,45,605.0,434.0,171.0,59.4,24.7,301.0
2022-06-27 14:00:00,28.9,16.0,0.0,0.0,1018.0,36,7,49,1,1.0833333333333333,22,546.0,394.0,152.0,59.4,24.7,301.0
2022-06-27 15:00:00,29.5,15.6,0.0,0.0,1017.9,37,11,42,6,1.2222222222222223,9,626.0,501.0,125.0,59.4,24.7,301.0
2022-06-27 16:00:00,29.6,15.4,0.0,0.0,1017.6,35,10,36,16,1.1111111111111112,10,527.0,399.0,128.0,59.4,24.7,301.0
2022-06-27 17:00:00,29.6,15.3,0.0,0.0,1017.2,44,13,43,20,1.6388888888888888,11,444.0,321.0,123.0,59.4,24.7,301.0
2022-06-27 18:00:00,29.1,15.4,0.0,0.0,1016.9,59,37,38,11,2.305555555555556,358,282.0,187.0,95.0,59.4,24.7,301.0
2022-06-27 19:00:00,28.6,15.8,0.0,0.0,1016.7,32,8,32,19,2.138888888888889,349,232.0,167.0,65.0,59.4,24.7,301.0
2022-06-27 20:00:00,27.4,16.9,0.0,0.0,1016.9,31,6,30,26,1.5277777777777777,349,134.0,83.0,51.0,59.4,24.7,301.0
2022-06-27 21:00:00,26.7,18.1,0.0,0.0,1016.9,24,4,20,29,1.6944444444444444,357,42.0,15.0,27.0,59.4,24.7,301.0
2022-06-27 22:00:00,25.6,18.0,0.0,0.0,1017.2,28,4,16,48,1.9444444444444444,348,4.0,1.0,3.0,59.4,24.7,301.0
2022-06-27 23:00:00,24.8,18.1,0.0,0.0,1017.1,39,6,21,71,2.111111111111111,335,0.0,0.0,0.0,59.4,24.7,301.0
2022-06-28 00:00:00,24.1,18.3,0.0,0.0,1017.1,24,3,11,48,2.75,314,0.0,0.0,0.0,59.4,24.7,301.0
2022-06-28 01:00:00,23.3,18.6,0.0,0.0,1017.0,18,1,17,23,2.583333333333333,306,0.0,0.0,0.0,59.4,24.7,301.0
2022-06-28 02:00:00,22.7,18.9,0.0,0.0,1016.8,16,0,12,29,1.9722222222222223,300,0.0,0.0,0.0,59.4,24.7,301.0
2022-06-28 03:00:00,22.1,19.1,0.0,0.0,1017.0,20,0,10,48,1.7222222222222223,306,0.0,0.0,0.0,59.4,24.7,301.0
2022-06-28 04:00:00,21.5,19.3,0.0,0.0,1016.9,18,0,9,43,1.9444444444444444,325,8.0,2.0,6.0,59.4,24.7,301.0
2022-06-28 05:00:00,21.9,19.8,0.0,0.0,1016.8,12,0,14,12,2.1944444444444446,336,48.0,22.0,26.0,59.4,24.7,301.0
2022-06-28 06:00:00,23.0,19.8,0.0,0.0,1016.6,6,0,8,4,1.9166666666666667,332,97.0,52.0,45.0,59.4,24.7,301.0
2022-06-28 07:00:00,24.3,19.8,0.1,0.0,1016.6,6,0,5,10,2.0,323,180.0,96.0,84.0,59.4,24.7,301.0
2022-06-28 08:00:00,25.6,19.4,0.0,0.0,1016.6,10,0,8,17,1.9722222222222223,311,258.0,169.0,89.0,59.4,24.7,301.0
2022-06-28 09:00:00,27.9,18.3,0.0,0.0,1016.7,13,0,10,22,1.6666666666666667,295,510.0,411.0,99.0,59.4,24.7,301.0
2022-06-28 10:00:00,28.8,17.6,0.0,0.0,1016.9,24,2,36,2,1.3333333333333333,297,622.0,519.0,103.0,59.4,24.7,301.0
2022-06-28 11:00:00,29.3,16.9,0.1,0.0,1016.8,30,4,43,1,1.1944444444444444,312,686.0,561.0,125.0,59.4,24.7,302.0
2022-06-28 12:00:00,29.4,16.5,0.1,0.0,1016.8,52,2,71,25,1.6944444444444444,360,607.0,462.0,145.0,59.4,24.7,302.0
2022-06-28 13:00:00,29.5,16.5,0.1,0.0,1016.6,40,5,45,30,3.388888888888889,360,570.0,405.0,165.0,59.4,24.7,302.0
2022-06-28 14:00:00,29.8,16.5,0.1,0.0,1015.9,38,0,50,26,3.8055555555555554,5,574.0,412.0,162.0,59.4,24.7,302.0
2022-06-28 15:00:00,29.5,17.0,0.0,0.0,1016.0,33,0,42,26,3.9166666666666665,3,408.0,233.0,175.0,59.4,24.7,302.0
2022-06-28 16:00:00,29.1,17.4,0.1,0.0,1015.8,29,0,37,22,4.027777777777778,354,430.0,305.0,125.0,59.4,24.7,302.0
2022-06-28 17:00:00,25.4,19.4,1.4,0.0,1015.3,27,2,27,29,3.4444444444444446,350,310.0,180.0,130.0,59.4,24.7,302.0
2022-06-28 18:00:00,25.5,18.8,0.0,0.0,1014.9,21,0,16,37,2.9166666666666665,354,197.0,89.0,108.0,59.4,24.7,302.0
2022-06-28 19:00:00,25.3,19.0,0.0,0.0,1014.9,20,0,9,50,2.583333333333333,344,160.0,76.0,84.0,59.4,24.7,302.0
2022-06-28 20:00:00,24.4,19.2,1.0,0.0,1015.6,29,2,17,58,4.666666666666667,329,113.0,59.0,54.0,59.4,24.7,302.0
2022-06-28 21:00:00,21.3,19.2,1.8,0.0,1016.1,29,0,25,45,5.305555555555555,314,22.0,8.0,14.0,59.4,24.7,302.0
2022-06-28 22:00:00,20.6,19.1,0.2,0.0,1015.4,17,0,17,22,4.055555555555555,310,2.0,0.0,2.0,59.4,24.7,302.0
2022-06-28 23:00:00,20.6,19.1,0.0,0.0,1015.6,9,0,8,13,3.7222222222222223,336,0.0,0.0,0.0,59.4,24.7,302.0
2022-06-29 00:00:00,20.5,19.3,0.0,0.0,1015.6,39,0,47,36,4.166666666666667,333,0.0,0.0,0.0,59.4,24.7,302.0
2022-06-29 01:00:00,20.3,19.2,0.0,0.0,1015.0,26,0,23,42,3.555555555555556,320,0.0,0.0,0.0,59.4,24.7,302.0
2022-06-29 02:00:00,20.2,19.2,0.0,0.0,1014.6,44,0,56,33,2.9166666666666665,322,0.0,0.0,0.0,59.4,24.7,302.0
2022-06-29 03:00:00,20.0,19.1,0.0,0.0,1014.9,12,0,19,1,3.6666666666666665,338,0.0,0.0,0.0,59.4,24.7,302.0
2022-06-29 04:00:00,20.0,19.1,0.0,0.0,1015.2,6,2,4,6,3.861111111111111,329,9.0,3.0,6.0,59.4,24.7,302.0
2022-06-29 05:00:00,20.5,19.4,0.0,0.0,1015.4,9,1,3,22,3.388888888888889,317,62.0,31.0,31.0,59.4,24.7,302.0
2022-06-29 06:00:00,21.6,19.8,0.0,0.0,1015.1,2,0,4,0,2.9722222222222223,315,141.0,88.0,53.0,59.4,24.7,302.0
2022-06-29 07:00:00,22.9,20.0,0.0,0.0,1014.7,2,0,4,0,2.6666666666666665,326,261.0,186.0,75.0,59.4,24.7,302.0
2022-06-29 08:00:00,24.3,20.1,0.0,0.0,1014.7,1,0,1,0,2.7222222222222223,343,389.0,302.0,87.0,59.4,24.7,302.0
2022-06-29 09:00:00,26.1,20.2,0.1,0.0,1014.6,1,0,1,0,3.25,349,508.0,411.0,97.0,59.4,24.7,302.0
2022-06-29 10:00:00,26.6,19.8,0.6,0.0,1014.8,4,1,1,9,3.638888888888889,344,598.0,464.0,134.0,59.4,24.7,302.0
2022-06-29 11:00:00,26.0,19.7,0.2,0.0,1014.9,23,16,4,22,4.166666666666667,350,531.0,378.0,153.0,59.4,24.7,303.0
2022-06-29 12:00:00,23.4,19.3,3.6,0.0,1015.7,62,23,42,54,5.222222222222222,328,499.0,306.0,193.0,59.4,24.7,303.0
2022-06-29 13:00:00,23.7,19.5,0.1,0.0,1015.1,27,0,16,58,4.083333333333333,324,406.0,213.0,193.0,59.4,24.7,303.0
2022-06-29 14:00:00,24.8,20.0,0.0,0.0,1015.4,22,0,12,50,3.7222222222222223,336,500.0,257.0,243.0,59.4,24.7,303.0
2022-06-29 15:00:00,26.0,20.2,0.0,0.0,1015.0,10,0,5,22,3.861111111111111,350,610.0,464.0,146.0,59.4,24.7,303.0
2022-06-29 16:00:00,26.6,19.9,0.0,0.0,1014.9,8,0,2,24,3.7222222222222223,352,550.0,370.0,180.0,59.4,24.7,303.0
2022-06-29 17:00:00,26.6,19.9,0.0,0.0,1015.1,16,6,2,31,3.6944444444444446,347,438.0,304.0,134.0,59.4,24.7,303.0
2022-06-29 18:00:00,25.9,19.9,0.1,0.0,1015.1,15,6,2,29,3.4722222222222223,348,306.0,184.0,122.0,59.4,24.7,303.0
2022-06-29 19:00:00,25.1,19.9,0.6,0.0,1014.6,9,10,0,0,3.305555555555556,2,182.0,96.0,86.0,59.4,24.7,303.0
2022-06-29 20:00:00,24.6,20.1,0.0,0.0,1014.5,7,4,0,10,3.5277777777777777,8,98.0,50.0,48.0,59.4,24.7,303.0
2022-06-29 21:00:00,23.7,19.2,0.0,0.0,1014.6,5,3,0,7,3.7222222222222223,6,46.0,19.0,27.0,59.4,24.7,303.0
2022-06-29 22:00:00,22.6,18.8,0.0,0.0,1015.1,10,2,0,26,3.305555555555556,357,4.0,1.0,3.0,59.4,24.7,303.0
2022-06-29 23:00:00,21.7,18.5,0.0,0.0,1015.3,13,1,0,40,2.9722222222222223,348,0.0,0.0,0.0,59.4,24.7,303.0
2022-06-30 00:00:00,21.0,18.3,0.0,0.0,1015.5,5,4,1,2,3.138888888888889,343,0.0,0.0,0.0,59.4,24.7,303.0
2022-06-30 01:00:00,20.4,18.2,0.0,0.0,1015.5,6,5,1,3,3.055555555555556,322,0.0,0.0,0.0,59.4,24.7,303.0
2022-06-30 02:00:00,19.9,18.3,0.0,0.0,1015.4,4,2,0,7,2.9166666666666665,311,0.0,0.0,0.0,59.4,24.7,303.0
2022-06-30 03:00:00,19.4,18.2,0.0,0.0,1015.4,2,0,0,5,2.583333333333333,298,0.0,0.0,0.0,59.4,24.7,303.0
2022-06-30 04:00:00,19.0,18.1,0.0,0.0,1015.6,2,0,0,7,2.138888888888889,298,9.0,3.0,6.0,59.4,24.7,303.0
2022-06-30 05:00:00,19.4,18.5,0.0,0.0,1015.7,2,0,0,6,1.9444444444444444,325,65.0,34.0,31.0,59.4,24.7,303.0
2022-06-30 06:00:00,21.2,19.0,0.0,0.0,1016.0,1,0,0,2,1.75,347,160.0,107.0,53.0,59.4,24.7,303.0
2022-06-30 07:00:00,22.8,19.0,0.0,0.0,1016.2,0,0,0,0,2.1666666666666665,347,279.0,210.0,69.0,59.4,24.7,303.0
2022-06-30 08:00:00,24.1,18.3,0.0,0.0,1016.3,0,0,0,0,2.555555555555556,349,406.0,323.0,83.0,59.4,24.7,303.0
2022-06-30 09:00:00,24.9,17.7,0.0,0.0,1016.3,0,0,0,0,2.9166666666666665,352,527.0,436.0,91.0,59.4,24.7,303.0
2022-06-30 10:00:00,25.9,17.2,0.0,0.0,1016.4,12,3,15,0,3.5,360,635.0,536.0,99.0,59.4,24.7,303.0
2022-06-30 11:00:00,26.6,16.5,0.0,0.0,1016.5,34,10,42,0,3.888888888888889,360,677.0,562.0,115.0,59.4,24.7,304.0
2022-06-30 12:00:00,27.1,15.9,0.0,0.0,1016.6,29,9,35,0,3.555555555555556,16,690.0,565.0,125.0,59.4,24.7,304.0
2022-06-30 13:00:00,27.2,15.9,0.0,0.0,1016.4,27,9,32,0,3.638888888888889,16,579.0,450.0,129.0,59.4,24.7,304.0
2022-06-30 14:00:00,27.6,15.7,0.0,0.0,1016.3,28,6,38,0,4.0,13,686.0,556.0,130.0,59.4,24.7,304.0
2022-06-30 15:00:00,27.7,15.3,0.0,0.0,1016.0,28,8,25,18,4.305555555555555,13,638.0,488.0,150.0,59.4,24.7,304.0
2022-06-30 16:00:00,27.5,15.2,0.0,0.0,1015.8,23,5,13,35,4.666666666666667,15,518.0,387.0,131.0,59.4,24.7,304.0
2022-06-30 17:00:00,27.2,15.3,0.0,0.0,1015.5,22,7,6,41,5.083333333333333,15,424.0,306.0,118.0,59.4,24.7,304.0
2022-06-30 18:00:00,26.6,16.0,0.0,0.0,1015.5,32,7,10,66,5.027777777777778,13,314.0,197.0,117.0,59.4,24.7,304.0
2022-06-30 19:00:00,25.7,16.7,0.0,0.0,1015.8,36,6,8,85,4.333333333333333,8,242.0,160.0,82.0,59.4,24.7,304.0
2022-06-30 20:00:00,24.5,16.9,0.0,0.0,1015.6,29,8,7,59,4.25,8,136.0,80.0,56.0,59.4,24.7,304.0
2022-06-30 21:00:00,23.3,17.8,0.0,0.0,1016.0,28,8,7,54,4.111111111111111,360,40.0,16.0,24.0,59.4,24.7,304.0
2022-06-30 22:00:00,22.5,17.6,0.0,0.0,1016.3,20,0,7,53,3.888888888888889,348,4.0,1.0,3.0,59.4,24.7,304.0
2022-06-30 23:00:00,21.9,17.4,0.0,0.0,1016.3,14,0,3,41,3.555555555555556,338,0.0,0.0,0.0,59.4,24.7,304.0
2022-07-01 00:00:00,21.4,17.2,0.0,0.0,1016.2,8,0,8,11,4.25,330,0.0,0.0,0.0,59.4,24.7,304.0
2022-07-01 01:00:00,21.1,17.0,0.0,0.0,1016.3,20,4,11,31,4.194444444444445,322,0.0,0.0,0.0,59.4,24.7,304.0
2022-07-01 02:00:00,20.8,16.7,0.0,0.0,1016.1,26,4,5,63,4.305555555555555,314,0.0,0.0,0.0,59.4,24.7,304.0
2022-07-01 03:00:00,20.6,16.4,0.0,0.0,1016.1,31,2,4,88,4.388888888888889,305,0.0,0.0,0.0,59.4,24.7,304.0
2022-07-01 04:00:00,20.5,16.1,0.0,0.0,1016.3,28,0,2,88,4.222222222222222,301,7.0,0.0,7.0,59.4,24.7,304.0
2022-07-01 05:00:00,20.8,15.9,0.0,0.0,1016.7,29,0,1,94,4.194444444444445,295,39.0,1.0,38.0,59.4,24.7,304.0
2022-07-01 06:00:00,21.3,16.1,0.0,0.0,1016.9,30,0,0,99,4.0,292,82.0,3.0,79.0,59.4,24.7,304.0
2022-07-01 07:00:00,22.0,16.3,0.0,0.0,1016.8,32,0,3,99,3.611111111111111,304,122.0,4.0,118.0,59.4,24.7,304.0
2022-07-01 08:00:00,22.7,16.2,0.2,0.0,1016.5,50,0,33,99,3.75,316,150.0,2.0,148.0,59.4,24.7,304.0
2022-07-01 09:00:00,24.1,14.4,0.0,0.0,1016.1,69,0,65,100,4.25,326,321.0,94.0,227.0,59.4,24.7,304.0
2022-07-01 10:00:00,25.0,13.8,0.0,0.0,1016.2,68,0,64,100,4.666666666666667,325,390.0,105.0,285.0,59.4,24.7,304.0
2022-07-01 11:00:00,25.9,13.5,0.0,0.0,1016.4,65,0,58,100,4.833333333333333,320,489.0,211.0,278.0,59.4,24.7,305.0
2022-07-01 12:00:00,26.5,13.5,0.1,0.0,1016.5,34,0,7,100,4.75,321,486.0,243.0,243.0,59.4,24.7,305.0
2022-07-01 13:00:00,27.0,13.7,0.0,0.0,1016.5,32,0,3,100,4.25,321,440.0,111.0,329.0,59.4,24.7,305.0
2022-07-01 14:00:00,27.2,14.0,0.0,0.0,1016.1,31,0,2,100,4.083333333333333,324,411.0,96.0,315.0,59.4,24.7,305.0
2022-07-01 15:00:00,27.2,14.3,0.0,0.0,1015.6,32,0,4,99,4.138888888888889,328,358.0,67.0,291.0,59.4,24.7,305.0
2022-07-01 16:00:00,26.9,14.7,0.0,0.0,1015.6,52,0,39,95,4.138888888888889,328,331.0,97.0,234.0,59.4,24.7,305.0
2022-07-01 17:00:00,26.4,14.8,0.0,0.0,1015.5,67,0,78,67,4.25,326,205.0,62.0,143.0,59.4,24.7,305.0
2022-07-01 18:00:00,26.2,14.7,0.0,0.0,1015.4,52,0,70,32,4.361111111111111,323,188.0,76.0,112.0,59.4,24.7,305.0
2022-07-01 19:00:00,25.9,14.8,0.0,0.0,1015.2,56,0,85,16,4.194444444444445,320,186.0,95.0,91.0,59.4,24.7,305.0
2022-07-01 20:00:00,25.0,15.0,0.0,0.0,1015.1,63,0,92,26,4.055555555555555,322,122.0,68.0,54.0,59.4,24.7,305.0
2022-07-01 21:00:00,24.3,15.6,0.0,0.0,1015.3,58,0,92,11,4.472222222222222,318,41.0,10.0,31.0,59.4,24.7,305.0
2022-07-01 22:00:00,23.7,15.5,0.0,0.0,1015.6,61,0,93,18,4.333333333333333,310,3.0,0.0,3.0,59.4,24.7,305.0
2022-07-01 23:00:00,23.1,15.4,0.0,0.0,1015.7,59,0,92,12,4.138888888888889,302,0.0,0.0,0.0,59.4,24.7,305.0
2022-07-02 00:00:00,22.7,15.3,0.0,0.0,1015.7,46,0,44,65,4.888888888888889,301,0.0,0.0,0.0,59.4,24.7,305.0
2022-07-02 01:00:00,22.4,15.2,0.0,0.0,1015.7,38,0,25,75,4.527777777777778,298,0.0,0.0,0.0,59.4,24.7,305.0
2022-07-02 02:00:00,22.0,15.0,0.0,0.0,1015.7,39,0,25,79,4.583333333333333,286,0.0,0.0,0.0,59.4,24.7,305.0
2022-07-02 03:00:00,21.5,14.9,0.0,0.0,1015.7,42,0,27,85,4.444444444444445,278,0.0,0.0,0.0,59.4,24.7,305.0
2022-07-02 04:00:00,21.1,14.9,0.0,0.0,1015.4,23,0,3,71,4.194444444444445,288,7.0,1.0,6.0,59.4,24.7,305.0
2022-07-02 05:00:00,21.3,15.1,0.0,0.0,1015.4,24,0,0,81,4.194444444444445,295,49.0,18.0,31.0,59.4,24.7,305.0
2022-07-02 06:00:00,22.1,15.5,0.0,0.0,1015.4,28,0,13,67,4.111111111111111,293,128.0,73.0,55.0,59.4,24.7,305.0
2022-07-02 07:00:00,23.5,15.6,0.0,0.0,1015.3,28,1,4,83,4.305555555555555,298,242.0,168.0,74.0,59.4,24.7,305.0
2022-07-02 08:00:00,25.0,15.4,0.0,0.0,1014.9,28,0,0,93,4.5,302,366.0,261.0,105.0,59.4,24.7,305.0
2022-07-02 09:00:00,25.9,16.5,0.0,0.0,1014.8,32,0,4,99,4.472222222222222,299,490.0,334.0,156.0,59.4,24.7,305.0
2022-07-02 10:00:00,27.3,16.9,0.0,0.0,1014.7,29,0,0,98,4.638888888888889,303,612.0,469.0,143.0,59.4,24.7,305.0
2022-07-02 11:00:00,28.4,16.5,0.0,0.0,1014.5,40,1,15,99,4.527777777777778,298,673.0,486.0,187.0,59.4,24.7,306.0
2022-07-02 12:00:00,29.0,15.4,0.0,0.0,1014.6,54,0,40,99,3.1944444444444446,284,661.0,406.0,255.0,59.4,24.7,306.0
2022-07-02 13:00:00,29.4,14.8,0.0,0.0,1014.1,47,0,29,98,2.7777777777777777,283,687.0,447.0,240.0,59.4,24.7,306.0
