product_type,county,eic_count,installed_capacity,is_business,date,data_block_id
3,0,301,12711.99,1,2022-03-04,186
1,0,227,2033.97,0,2022-03-05,187
2,0,23,166.20000000000002,0,2022-03-05,187
3,0,765,7899.200000000001,0,2022-03-05,187
0,0,9,558.0,1,2022-03-05,187
1,0,59,1613.8000000000002,1,2022-03-05,187
2,0,17,57.7,1,2022-03-05,187
3,0,301,12711.99,1,2022-03-05,187
1,0,227,2033.97,0,2022-03-06,188
2,0,23,166.20000000000002,0,2022-03-06,188
3,0,765,7899.200000000001,0,2022-03-06,188
0,0,9,558.0,1,2022-03-06,188
1,0,59,1613.8000000000002,1,2022-03-06,188
2,0,17,57.7,1,2022-03-06,188
3,0,301,12711.99,1,2022-03-06,188
1,0,227,2033.97,0,2022-03-07,189
2,0,23,166.20000000000002,0,2022-03-07,189
3,0,765,7899.200000000001,0,2022-03-07,189
0,0,9,558.0,1,2022-03-07,189
1,0,59,1613.8000000000002,1,2022-03-07,189
2,0,17,57.7,1,2022-03-07,189
3,0,301,12711.99,1,2022-03-07,189
1,0,227,2033.97,0,2022-03-08,190
2,0,23,166.20000000000002,0,2022-03-08,190
3,0,765,7899.200000000001,0,2022-03-08,190
0,0,9,558.0,1,2022-03-08,190
1,0,59,1613.8000000000002,1,2022-03-08,190
2,0,17,57.7,1,2022-03-08,190
3,0,301,12711.99,1,2022-03-08,190
1,0,227,2033.97,0,2022-03-09,191
2,0,23,166.20000000000002,0,2022-03-09,191
3,0,765,7899.200000000001,0,2022-03-09,191
0,0,9,558.0,1,2022-03-09,191
1,0,59,1613.8000000000002,1,2022-03-09,191
2,0,17,57.7,1,2022-03-09,191
3,0,301,12711.99,1,2022-03-09,191
1,0,228,2036.97,0,2022-03-10,192
2,0,23,166.20000000000002,0,2022-03-10,192
3,0,766,7902.8,0,2022-03-10,192
0,0,9,558.0,1,2022-03-10,192
1,0,61,1713.8000000000002,1,2022-03-10,192
2,0,16,54.1,1,2022-03-10,192
3,0,298,12608.99,1,2022-03-10,192
1,0,228,2036.97,0,2022-03-11,193
2,0,23,166.20000000000002,0,2022-03-11,193
3,0,766,7902.8,0,2022-03-11,193
0,0,9,558.0,1,2022-03-11,193
1,0,61,1713.8000000000002,1,2022-03-11,193
2,0,16,54.1,1,2022-03-11,193
3,0,298,12608.99,1,2022-03-11,193
1,0,228,2036.97,0,2022-03-12,194
2,0,23,166.20000000000002,0,2022-03-12,194
3,0,766,7902.8,0,2022-03-12,194
0,0,9,558.0,1,2022-03-12,194
1,0,61,1713.8000000000002,1,2022-03-12,194
2,0,16,54.1,1,2022-03-12,194
3,0,298,12608.99,1,2022-03-12,194
1,0,228,2036.97,0,2022-03-13,195
2,0,23,166.20000000000002,0,2022-03-13,195
3,0,766,7902.8,0,2022-03-13,195
0,0,9,558.0,1,2022-03-13,195
1,0,61,1713.8000000000002,1,2022-03-13,195
2,0,16,54.1,1,2022-03-13,195
3,0,298,12608.99,1,2022-03-13,195
1,0,228,2036.97,0,2022-03-14,196
2,0,23,166.20000000000002,0,2022-03-14,196
3,0,766,7902.8,0,2022-03-14,196
0,0,9,558.0,1,2022-03-14,196
1,0,61,1713.8000000000002,1,2022-03-14,196
2,0,16,54.1,1,2022-03-14,196
3,0,298,12608.99,1,2022-03-14,196
1,0,228,2036.97,0,2022-03-15,197
2,0,23,166.20000000000002,0,2022-03-15,197
3,0,766,7902.8,0,2022-03-15,197
0,0,9,558.0,1,2022-03-15,197
1,0,61,1713.8000000000002,1,2022-03-15,197
2,0,16,54.1,1,2022-03-15,197
3,0,298,12608.99,1,2022-03-15,197
1,0,228,2036.97,0,2022-03-16,198
2,0,23,166.20000000000002,0,2022-03-16,198
3,0,766,7902.8,0,2022-03-16,198
0,0,9,558.0,1,2022-03-16,198
1,0,61,1713.8000000000002,1,2022-03-16,198
2,0,16,54.1,1,2022-03-16,198
3,0,298,12608.99,1,2022-03-16,198
1,0,228,2036.97,0,2022-03-17,199
2,0,23,166.20000000000002,0,2022-03-17,199
3,0,766,7902.8,0,2022-03-17,199
0,0,9,558.0,1,2022-03-17,199
1,0,61,1713.8000000000002,1,2022-03-17,199
2,0,16,54.1,1,2022-03-17,199
3,0,298,12608.99,1,2022-03-17,199
1,0,229,2036.97,0,2022-03-18,200
2,0,23,166.20000000000002,0,2022-03-18,200
3,0,766,7902.8,0,2022-03-18,200
0,0,9,558.0,1,2022-03-18,200
1,0,61,1713.8000000000002,1,2022-03-18,200
2,0,15,54.1,1,2022-03-18,200
3,0,298,12608.99,1,2022-03-18,200
1,0,229,2036.97,0,2022-03-19,201
2,0,22,162.0,0,2022-03-19,201
3,0,767,7906.400000000001,0,2022-03-19,201
0,0,9,558.0,1,2022-03-19,201
1,0,61,1713.8000000000002,1,2022-03-19,201
2,0,15,54.7,1,2022-03-19,201
3,0,298,12608.99,1,2022-03-19,201
1,0,229,2036.97,0,2022-03-20,202
2,0,22,162.0,0,2022-03-20,202
3,0,767,7906.400000000001,0,2022-03-20,202
0,0,9,558.0,1,2022-03-20,202
1,0,61,1713.8000000000002,1,2022-03-20,202
2,0,15,54.7,1,2022-03-20,202
3,0,298,12608.99,1,2022-03-20,202
1,0,229,2036.97,0,2022-03-21,203
2,0,22,162.0,0,2022-03-21,203
3,0,767,7906.400000000001,0,2022-03-21,203
0,0,9,558.0,1,2022-03-21,203
1,0,61,1713.8000000000002,1,2022-03-21,203
2,0,15,54.7,1,2022-03-21,203
3,0,298,12608.99,1,2022-03-21,203
1,0,229,2036.97,0,2022-03-22,204
2,0,22,162.0,0,2022-03-22,204
3,0,767,7906.400000000001,0,2022-03-22,204
0,0,9,558.0,1,2022-03-22,204
1,0,61,1713.8000000000002,1,2022-03-22,204
2,0,15,54.7,1,2022-03-22,204
3,0,298,12608.99,1,2022-03-22,204
1,0,228,2036.97,0,2022-03-23,205
2,0,22,162.0,0,2022-03-23,205
3,0,767,7906.400000000001,0,2022-03-23,205
0,0,9,558.0,1,2022-03-23,205
1,0,61,1713.8000000000002,1,2022-03-23,205
2,0,16,54.7,1,2022-03-23,205
3,0,299,12658.99,1,2022-03-23,205
1,0,228,2036.97,0,2022-03-24,206
2,0,22,162.0,0,2022-03-24,206
3,0,767,7906.400000000001,0,2022-03-24,206
0,0,9,558.0,1,2022-03-24,206
1,0,61,1713.8000000000002,1,2022-03-24,206
2,0,16,54.7,1,2022-03-24,206
3,0,299,12658.99,1,2022-03-24,206
1,0,228,2036.97,0,2022-03-25,207
2,0,23,164.5,0,2022-03-25,207
3,0,767,7906.400000000001,0,2022-03-25,207
0,0,9,558.0,1,2022-03-25,207
1,0,61,1713.8000000000002,1,2022-03-25,207
2,0,15,52.2,1,2022-03-25,207
3,0,299,12658.99,1,2022-03-25,207
1,0,228,2036.97,0,2022-03-26,208
2,0,23,164.5,0,2022-03-26,208
3,0,767,7906.400000000001,0,2022-03-26,208
0,0,9,558.0,1,2022-03-26,208
1,0,61,1713.8000000000002,1,2022-03-26,208
2,0,15,52.2,1,2022-03-26,208
3,0,299,12658.99,1,2022-03-26,208
1,0,228,2036.97,0,2022-03-27,209
2,0,23,164.5,0,2022-03-27,209
3,0,766,7891.400000000001,0,2022-03-27,209
0,0,9,558.0,1,2022-03-27,209
1,0,61,1713.8000000000002,1,2022-03-27,209
2,0,15,52.2,1,2022-03-27,209
3,0,300,12673.99,1,2022-03-27,209
1,0,228,2036.97,0,2022-03-28,210
2,0,23,164.5,0,2022-03-28,210
3,0,766,7891.400000000001,0,2022-03-28,210
0,0,9,558.0,1,2022-03-28,210
1,0,61,1713.8000000000002,1,2022-03-28,210
2,0,15,52.2,1,2022-03-28,210
3,0,300,12673.99,1,2022-03-28,210
1,0,228,2036.97,0,2022-03-29,211
2,0,23,164.5,0,2022-03-29,211
3,0,766,7891.400000000001,0,2022-03-29,211
0,0,9,558.0,1,2022-03-29,211
1,0,61,1713.8000000000002,1,2022-03-29,211
2,0,15,52.2,1,2022-03-29,211
3,0,300,12673.99,1,2022-03-29,211
1,0,228,2036.97,0,2022-03-30,212
2,0,23,164.5,0,2022-03-30,212
3,0,766,7891.400000000001,0,2022-03-30,212
0,0,9,558.0,1,2022-03-30,212
1,0,61,1713.8000000000002,1,2022-03-30,212
2,0,15,52.2,1,2022-03-30,212
3,0,300,12673.99,1,2022-03-30,212
1,0,228,2036.97,0,2022-03-31,213
2,0,23,164.5,0,2022-03-31,213
3,0,766,7891.400000000001,0,2022-03-31,213
0,0,9,558.0,1,2022-03-31,213
1,0,61,1713.8000000000002,1,2022-03-31,213
2,0,15,52.2,1,2022-03-31,213
3,0,300,12673.99,1,2022-03-31,213
1,0,249,2257.37,0,2022-04-01,214
2,0,19,113.5,0,2022-04-01,214
3,0,787,8198.98,0,2022-04-01,214
0,0,10,603.0,1,2022-04-01,214
1,0,64,1791.7,1,2022-04-01,214
2,0,16,84.2,1,2022-04-01,214
3,0,307,13065.69,1,2022-04-01,214
1,0,249,2257.37,0,2022-04-02,215
2,0,20,116.5,0,2022-04-02,215
3,0,787,8198.98,0,2022-04-02,215
0,0,10,603.0,1,2022-04-02,215
1,0,64,1791.7,1,2022-04-02,215
2,0,15,81.2,1,2022-04-02,215
3,0,307,13065.69,1,2022-04-02,215
1,0,249,2257.37,0,2022-04-03,216
2,0,20,116.5,0,2022-04-03,216
3,0,787,8198.98,0,2022-04-03,216
0,0,10,603.0,1,2022-04-03,216
1,0,64,1791.7,1,2022-04-03,216
2,0,15,81.2,1,2022-04-03,216
3,0,307,13065.69,1,2022-04-03,216
1,0,249,2257.37,0,2022-04-04,217
2,0,20,116.5,0,2022-04-04,217
3,0,787,8198.98,0,2022-04-04,217
0,0,10,603.0,1,2022-04-04,217
1,0,64,1791.7,1,2022-04-04,217
2,0,15,81.2,1,2022-04-04,217
3,0,307,13065.69,1,2022-04-04,217
1,0,249,2257.37,0,2022-04-05,218
2,0,20,116.5,0,2022-04-05,218
3,0,787,8198.98,0,2022-04-05,218
0,0,10,603.0,1,2022-04-05,218
1,0,64,1791.7,1,2022-04-05,218
2,0,15,81.2,1,2022-04-05,218
3,0,307,13065.69,1,2022-04-05,218
1,0,248,2254.07,0,2022-04-06,219
2,0,21,119.8,0,2022-04-06,219
3,0,787,8198.98,0,2022-04-06,219
0,0,10,603.0,1,2022-04-06,219
1,0,64,1791.7,1,2022-04-06,219
2,0,15,81.2,1,2022-04-06,219
3,0,307,13065.69,1,2022-04-06,219
1,0,248,2254.07,0,2022-04-07,220
2,0,21,119.8,0,2022-04-07,220
3,0,788,8206.98,0,2022-04-07,220
0,0,10,603.0,1,2022-04-07,220
1,0,64,1791.7,1,2022-04-07,220
2,0,15,81.2,1,2022-04-07,220
3,0,307,13065.69,1,2022-04-07,220
1,0,248,2254.07,0,2022-04-08,221
2,0,21,119.8,0,2022-04-08,221
3,0,788,8206.98,0,2022-04-08,221
0,0,10,603.0,1,2022-04-08,221
1,0,64,1791.7,1,2022-04-08,221
2,0,15,81.2,1,2022-04-08,221
3,0,307,13065.69,1,2022-04-08,221
1,0,248,2254.07,0,2022-04-09,222
2,0,21,119.8,0,2022-04-09,222
3,0,788,8206.98,0,2022-04-09,222
0,0,10,603.0,1,2022-04-09,222
1,0,64,1791.7,1,2022-04-09,222
2,0,15,81.2,1,2022-04-09,222
3,0,307,13065.69,1,2022-04-09,222
1,0,248,2254.07,0,2022-04-10,223
2,0,21,119.8,0,2022-04-10,223
3,0,788,8206.98,0,2022-04-10,223
0,0,10,603.0,1,2022-04-10,223
1,0,64,1791.7,1,2022-04-10,223
2,0,15,81.2,1,2022-04-10,223
3,0,307,13065.69,1,2022-04-10,223
1,0,248,2254.07,0,2022-04-11,224
2,0,22,125.8,0,2022-04-11,224
3,0,787,8200.98,0,2022-04-11,224
0,0,10,603.0,1,2022-04-11,224
1,0,64,1791.7,1,2022-04-11,224
2,0,15,81.2,1,2022-04-11,224
3,0,307,13065.69,1,2022-04-11,224
1,0,248,2254.07,0,2022-04-12,225
2,0,22,125.8,0,2022-04-12,225
3,0,787,8200.98,0,2022-04-12,225
0,0,10,603.0,1,2022-04-12,225
1,0,64,1791.7,1,2022-04-12,225
2,0,15,81.2,1,2022-04-12,225
3,0,307,13065.69,1,2022-04-12,225
1,0,248,2254.07,0,2022-04-13,226
2,0,22,125.8,0,2022-04-13,226
3,0,787,8200.98,0,2022-04-13,226
0,0,10,603.0,1,2022-04-13,226
1,0,64,1791.7,1,2022-04-13,226
2,0,15,81.2,1,2022-04-13,226
3,0,307,13065.69,1,2022-04-13,226
1,0,248,2254.07,0,2022-04-14,227
2,0,23,129.3,0,2022-04-14,227
3,0,787,8200.98,0,2022-04-14,227
0,0,10,603.0,1,2022-04-14,227
1,0,64,1791.7,1,2022-04-14,227
2,0,15,81.2,1,2022-04-14,227
3,0,309,13120.69,1,2022-04-14,227
1,0,248,2254.07,0,2022-04-15,228
2,0,24,132.3,0,2022-04-15,228
3,0,787,8200.98,0,2022-04-15,228
0,0,10,603.0,1,2022-04-15,228
1,0,64,1791.7,1,2022-04-15,228
2,0,14,78.2,1,2022-04-15,228
3,0,309,13120.69,1,2022-04-15,228
1,0,248,2254.07,0,2022-04-16,229
2,0,25,142.3,0,2022-04-16,229
3,0,786,8190.98,0,2022-04-16,229
0,0,10,603.0,1,2022-04-16,229
1,0,64,1791.7,1,2022-04-16,229
2,0,14,78.2,1,2022-04-16,229
3,0,309,13120.69,1,2022-04-16,229
1,0,248,2254.07,0,2022-04-17,230
2,0,25,142.3,0,2022-04-17,230
3,0,786,8190.98,0,2022-04-17,230
0,0,10,603.0,1,2022-04-17,230
1,0,64,1791.7,1,2022-04-17,230
2,0,14,78.2,1,2022-04-17,230
3,0,309,13120.69,1,2022-04-17,230
1,0,248,2254.07,0,2022-04-18,231
2,0,25,142.3,0,2022-04-18,231
3,0,786,8190.98,0,2022-04-18,231
0,0,10,603.0,1,2022-04-18,231
1,0,64,1791.7,1,2022-04-18,231
2,0,14,78.2,1,2022-04-18,231
3,0,309,13120.69,1,2022-04-18,231
1,0,248,2254.07,0,2022-04-19,232
2,0,25,142.3,0,2022-04-19,232
3,0,786,8190.98,0,2022-04-19,232
0,0,10,603.0,1,2022-04-19,232
1,0,64,1791.7,1,2022-04-19,232
2,0,14,78.2,1,2022-04-19,232
3,0,309,13120.69,1,2022-04-19,232
1,0,248,2254.07,0,2022-04-20,233
2,0,25,142.3,0,2022-04-20,233
3,0,787,8194.48,0,2022-04-20,233
0,0,10,603.0,1,2022-04-20,233
1,0,64,1791.7,1,2022-04-20,233
2,0,12,74.7,1,2022-04-20,233
3,0,309,13120.69,1,2022-04-20,233
1,0,248,2254.07,0,2022-04-21,234
2,0,25,142.3,0,2022-04-21,234
3,0,787,8194.48,0,2022-04-21,234
0,0,10,603.0,1,2022-04-21,234
1,0,64,1791.7,1,2022-04-21,234
2,0,12,74.7,1,2022-04-21,234
3,0,309,13120.69,1,2022-04-21,234
1,0,248,2254.07,0,2022-04-22,235
2,0,25,142.3,0,2022-04-22,235
3,0,787,8194.48,0,2022-04-22,235
0,0,10,603.0,1,2022-04-22,235
1,0,64,1791.7,1,2022-04-22,235
2,0,12,74.7,1,2022-04-22,235
3,0,309,13120.69,1,2022-04-22,235
1,0,248,2254.07,0,2022-04-23,236
2,0,25,142.3,0,2022-04-23,236
3,0,787,8194.48,0,2022-04-23,236
0,0,10,603.0,1,2022-04-23,236
1,0,64,1791.7,1,2022-04-23,236
2,0,12,74.7,1,2022-04-23,236
3,0,309,13120.69,1,2022-04-23,236
1,0,248,2254.07,0,2022-04-24,237
2,0,25,142.3,0,2022-04-24,237
3,0,787,8194.48,0,2022-04-24,237
0,0,10,603.0,1,2022-04-24,237
1,0,64,1791.7,1,2022-04-24,237
2,0,12,74.7,1,2022-04-24,237
3,0,309,13120.69,1,2022-04-24,237
1,0,248,2254.07,0,2022-04-25,238
2,0,25,142.3,0,2022-04-25,238
3,0,787,8194.48,0,2022-04-25,238
0,0,10,603.0,1,2022-04-25,238
1,0,64,1791.7,1,2022-04-25,238
2,0,12,74.7,1,2022-04-25,238
3,0,309,13120.69,1,2022-04-25,238
1,0,248,2254.07,0,2022-04-26,239
2,0,25,142.3,0,2022-04-26,239
3,0,787,8194.48,0,2022-04-26,239
0,0,10,603.0,1,2022-04-26,239
1,0,64,1791.7,1,2022-04-26,239
2,0,12,74.7,1,2022-04-26,239
3,0,309,13120.69,1,2022-04-26,239
1,0,248,2254.07,0,2022-04-27,240
2,0,25,142.3,0,2022-04-27,240
3,0,787,8194.48,0,2022-04-27,240
0,0,10,603.0,1,2022-04-27,240
1,0,64,1791.7,1,2022-04-27,240
2,0,12,74.7,1,2022-04-27,240
3,0,309,13120.69,1,2022-04-27,240
1,0,248,2254.07,0,2022-04-28,241
2,0,25,142.3,0,2022-04-28,241
3,0,787,8194.48,0,2022-04-28,241
0,0,10,603.0,1,2022-04-28,241
1,0,64,1791.7,1,2022-04-28,241
2,0,12,74.7,1,2022-04-28,241
3,0,309,13120.69,1,2022-04-28,241
1,0,248,2254.07,0,2022-04-29,242
2,0,26,151.8,0,2022-04-29,242
3,0,787,8194.48,0,2022-04-29,242
0,0,10,603.0,1,2022-04-29,242
1,0,64,1791.7,1,2022-04-29,242
2,0,12,74.7,1,2022-04-29,242
3,0,309,13120.69,1,2022-04-29,242
1,0,248,2254.07,0,2022-04-30,243
2,0,26,151.8,0,2022-04-30,243
3,0,787,8194.48,0,2022-04-30,243
0,0,10,603.0,1,2022-04-30,243
1,0,64,1791.7,1,2022-04-30,243
2,0,12,74.7,1,2022-04-30,243
3,0,309,13120.69,1,2022-04-30,243
1,0,263,2450.4700000000003,0,2022-05-01,244
2,0,19,121.0,0,2022-05-01,244
3,0,803,8375.880000000001,0,2022-05-01,244
0,0,10,608.0,1,2022-05-01,244
1,0,66,1846.2,1,2022-05-01,244
2,0,14,137.20000000000002,1,2022-05-01,244
3,0,316,13286.29,1,2022-05-01,244
1,0,263,2450.4700000000003,0,2022-05-02,245
2,0,19,121.0,0,2022-05-02,245
3,0,803,8375.880000000001,0,2022-05-02,245
0,0,10,608.0,1,2022-05-02,245
1,0,66,1846.2,1,2022-05-02,245
2,0,15,167.20000000000002,1,2022-05-02,245
3,0,315,13256.29,1,2022-05-02,245
1,0,263,2450.4700000000003,0,2022-05-03,246
2,0,19,121.0,0,2022-05-03,246
3,0,803,8375.880000000001,0,2022-05-03,246
0,0,10,608.0,1,2022-05-03,246
1,0,66,1846.2,1,2022-05-03,246
2,0,15,167.20000000000002,1,2022-05-03,246
3,0,315,13256.29,1,2022-05-03,246
1,0,263,2450.4700000000003,0,2022-05-04,247
2,0,19,121.0,0,2022-05-04,247
3,0,803,8375.880000000001,0,2022-05-04,247
0,0,10,608.0,1,2022-05-04,247
1,0,66,1846.2,1,2022-05-04,247
2,0,15,167.20000000000002,1,2022-05-04,247
3,0,315,13256.29,1,2022-05-04,247
1,0,263,2450.4700000000003,0,2022-05-05,248
2,0,18,110.0,0,2022-05-05,248
3,0,803,8375.880000000001,0,2022-05-05,248
0,0,10,608.0,1,2022-05-05,248
1,0,66,1846.2,1,2022-05-05,248
2,0,15,167.20000000000002,1,2022-05-05,248
3,0,316,13267.29,1,2022-05-05,248
1,0,263,2450.4700000000003,0,2022-05-06,249
2,0,18,110.0,0,2022-05-06,249
3,0,803,8375.880000000001,0,2022-05-06,249
0,0,10,608.0,1,2022-05-06,249
1,0,66,1846.2,1,2022-05-06,249
2,0,15,167.20000000000002,1,2022-05-06,249
3,0,316,13267.29,1,2022-05-06,249
1,0,263,2450.4700000000003,0,2022-05-07,250
2,0,18,110.0,0,2022-05-07,250
3,0,803,8375.880000000001,0,2022-05-07,250
0,0,10,608.0,1,2022-05-07,250
1,0,66,1846.2,1,2022-05-07,250
2,0,15,167.20000000000002,1,2022-05-07,250
3,0,317,13282.29,1,2022-05-07,250
1,0,262,2443.4700000000003,0,2022-05-08,251
2,0,18,110.0,0,2022-05-08,251
3,0,803,8375.880000000001,0,2022-05-08,251
0,0,10,608.0,1,2022-05-08,251
1,0,66,1846.2,1,2022-05-08,251
2,0,15,167.20000000000002,1,2022-05-08,251
3,0,317,13282.29,1,2022-05-08,251
1,0,262,2443.4700000000003,0,2022-05-09,252
2,0,18,110.0,0,2022-05-09,252
3,0,803,8375.880000000001,0,2022-05-09,252
0,0,10,608.0,1,2022-05-09,252
1,0,66,1846.2,1,2022-05-09,252
2,0,15,167.20000000000002,1,2022-05-09,252
3,0,317,13282.29,1,2022-05-09,252
1,0,262,2443.4700000000003,0,2022-05-10,253
2,0,18,110.0,0,2022-05-10,253
3,0,803,8375.880000000001,0,2022-05-10,253
0,0,10,608.0,1,2022-05-10,253
1,0,66,1846.2,1,2022-05-10,253
2,0,15,167.20000000000002,1,2022-05-10,253
3,0,317,13282.29,1,2022-05-10,253
1,0,262,2443.4700000000003,0,2022-05-11,254
2,0,19,113.0,0,2022-05-11,254
3,0,803,8375.880000000001,0,2022-05-11,254
0,0,10,608.0,1,2022-05-11,254
1,0,66,1846.2,1,2022-05-11,254
2,0,13,134.20000000000002,1,2022-05-11,254
3,0,317,13282.29,1,2022-05-11,254
1,0,262,2443.4700000000003,0,2022-05-12,255
2,0,19,113.0,0,2022-05-12,255
3,0,803,8375.880000000001,0,2022-05-12,255
0,0,10,608.0,1,2022-05-12,255
1,0,66,1846.2,1,2022-05-12,255
2,0,13,134.20000000000002,1,2022-05-12,255
3,0,317,13282.29,1,2022-05-12,255
1,0,262,2443.4700000000003,0,2022-05-13,256
2,0,19,113.0,0,2022-05-13,256
3,0,803,8375.880000000001,0,2022-05-13,256
0,0,10,608.0,1,2022-05-13,256
1,0,66,1846.2,1,2022-05-13,256
2,0,13,134.20000000000002,1,2022-05-13,256
3,0,317,13282.29,1,2022-05-13,256
1,0,262,2443.4700000000003,0,2022-05-14,257
2,0,19,113.0,0,2022-05-14,257
3,0,803,8375.880000000001,0,2022-05-14,257
0,0,10,608.0,1,2022-05-14,257
1,0,66,1846.2,1,2022-05-14,257
2,0,13,134.20000000000002,1,2022-05-14,257
3,0,317,13282.29,1,2022-05-14,257
1,0,262,2443.4700000000003,0,2022-05-15,258
2,0,19,113.0,0,2022-05-15,258
3,0,803,8375.880000000001,0,2022-05-15,258
0,0,10,608.0,1,2022-05-15,258
1,0,66,1846.2,1,2022-05-15,258
2,0,13,134.20000000000002,1,2022-05-15,258
3,0,317,13282.29,1,2022-05-15,258
1,0,262,2443.4700000000003,0,2022-05-16,259
2,0,19,113.0,0,2022-05-16,259
3,0,803,8375.880000000001,0,2022-05-16,259
0,0,10,608.0,1,2022-05-16,259
1,0,66,1846.2,1,2022-05-16,259
2,0,13,134.20000000000002,1,2022-05-16,259
3,0,317,13282.29,1,2022-05-16,259
1,0,262,2443.4700000000003,0,2022-05-17,260
2,0,19,113.0,0,2022-05-17,260
3,0,803,8375.880000000001,0,2022-05-17,260
0,0,10,608.0,1,2022-05-17,260
1,0,66,1846.2,1,2022-05-17,260
2,0,13,134.20000000000002,1,2022-05-17,260
3,0,317,13282.29,1,2022-05-17,260
1,0,262,2443.4700000000003,0,2022-05-18,261
2,0,19,113.0,0,2022-05-18,261
3,0,803,8375.880000000001,0,2022-05-18,261
0,0,10,608.0,1,2022-05-18,261
1,0,66,1846.2,1,2022-05-18,261
2,0,13,134.20000000000002,1,2022-05-18,261
3,0,318,13297.29,1,2022-05-18,261
1,0,262,2443.4700000000003,0,2022-05-19,262
2,0,19,113.0,0,2022-05-19,262
3,0,803,8375.880000000001,0,2022-05-19,262
0,0,10,608.0,1,2022-05-19,262
1,0,66,1846.2,1,2022-05-19,262
2,0,13,134.20000000000002,1,2022-05-19,262
3,0,318,13297.29,1,2022-05-19,262
1,0,262,2443.4700000000003,0,2022-05-20,263
2,0,19,113.0,0,2022-05-20,263
3,0,803,8375.880000000001,0,2022-05-20,263
0,0,10,608.0,1,2022-05-20,263
1,0,66,1846.2,1,2022-05-20,263
2,0,12,104.2,1,2022-05-20,263
3,0,319,13327.29,1,2022-05-20,263
1,0,262,2443.4700000000003,0,2022-05-21,264
2,0,19,113.0,0,2022-05-21,264
3,0,803,8375.880000000001,0,2022-05-21,264
0,0,10,608.0,1,2022-05-21,264
1,0,66,1846.2,1,2022-05-21,264
2,0,12,104.2,1,2022-05-21,264
3,0,319,13327.29,1,2022-05-21,264
1,0,262,2443.4700000000003,0,2022-05-22,265
2,0,19,113.0,0,2022-05-22,265
3,0,803,8375.880000000001,0,2022-05-22,265
0,0,10,608.0,1,2022-05-22,265
1,0,66,1846.2,1,2022-05-22,265
2,0,15,181.2,1,2022-05-22,265
3,0,319,13327.29,1,2022-05-22,265
1,0,262,2443.4700000000003,0,2022-05-23,266
2,0,19,113.0,0,2022-05-23,266
3,0,803,8375.880000000001,0,2022-05-23,266
0,0,10,608.0,1,2022-05-23,266
1,0,66,1846.2,1,2022-05-23,266
2,0,15,181.2,1,2022-05-23,266
3,0,319,13327.29,1,2022-05-23,266
1,0,262,2443.4700000000003,0,2022-05-24,267
2,0,19,113.0,0,2022-05-24,267
3,0,803,8375.880000000001,0,2022-05-24,267
0,0,10,608.0,1,2022-05-24,267
1,0,66,1846.2,1,2022-05-24,267
2,0,15,181.2,1,2022-05-24,267
3,0,319,13327.29,1,2022-05-24,267
1,0,262,2443.4700000000003,0,2022-05-25,268
2,0,19,113.0,0,2022-05-25,268
3,0,803,8375.880000000001,0,2022-05-25,268
0,0,10,608.0,1,2022-05-25,268
1,0,66,1846.2,1,2022-05-25,268
2,0,15,181.2,1,2022-05-25,268
3,0,319,13327.29,1,2022-05-25,268
1,0,262,2443.4700000000003,0,2022-05-26,269
2,0,19,113.0,0,2022-05-26,269
3,0,803,8375.880000000001,0,2022-05-26,269
0,0,10,608.0,1,2022-05-26,269
1,0,66,1846.2,1,2022-05-26,269
2,0,15,181.2,1,2022-05-26,269
3,0,319,13327.29,1,2022-05-26,269
1,0,262,2443.4700000000003,0,2022-05-27,270
2,0,19,113.0,0,2022-05-27,270
3,0,803,8375.880000000001,0,2022-05-27,270
0,0,10,608.0,1,2022-05-27,270
1,0,66,1846.2,1,2022-05-27,270
2,0,15,181.2,1,2022-05-27,270
3,0,319,13327.29,1,2022-05-27,270
1,0,262,2443.4700000000003,0,2022-05-28,271
2,0,19,113.0,0,2022-05-28,271
3,0,803,8375.880000000001,0,2022-05-28,271
0,0,10,608.0,1,2022-05-28,271
1,0,66,1846.2,1,2022-05-28,271
2,0,15,181.2,1,2022-05-28,271
3,0,319,13327.29,1,2022-05-28,271
1,0,262,2443.4700000000003,0,2022-05-29,272
2,0,19,113.0,0,2022-05-29,272
3,0,803,8375.880000000001,0,2022-05-29,272
0,0,10,608.0,1,2022-05-29,272
1,0,66,1846.2,1,2022-05-29,272
2,0,15,181.2,1,2022-05-29,272
3,0,319,13327.29,1,2022-05-29,272
1,0,262,2443.4700000000003,0,2022-05-30,273
2,0,19,113.0,0,2022-05-30,273
3,0,803,8375.880000000001,0,2022-05-30,273
0,0,10,608.0,1,2022-05-30,273
1,0,66,1846.2,1,2022-05-30,273
2,0,15,181.2,1,2022-05-30,273
3,0,319,13327.29,1,2022-05-30,273
1,0,262,2443.4700000000003,0,2022-05-31,274
2,0,19,113.0,0,2022-05-31,274
3,0,803,8375.880000000001,0,2022-05-31,274
0,0,10,608.0,1,2022-05-31,274
1,0,66,1846.2,1,2022-05-31,274
2,0,15,181.2,1,2022-05-31,274
3,0,319,13327.29,1,2022-05-31,274
1,0,288,2639.07,0,2022-06-01,275
2,0,21,91.5,0,2022-06-01,275
3,0,844,8753.78,0,2022-06-01,275
0,0,11,658.0,1,2022-06-01,275
1,0,71,1939.7,1,2022-06-01,275
2,0,13,83.2,1,2022-06-01,275
